"TIME","CH1","CH2"
6.7561640e-01,-0.04,-0.3
6.7561650e-01,-0.08,-0.4
6.7561660e-01,-0.04,-0.3
6.7561670e-01,-0.08,-0.5
6.7561680e-01,-0.2,-0.4
6.7561690e-01,0,-0.7
6.7561700e-01,0,-0.4
6.7561710e-01,-0.12,-0.1
6.7561720e-01,-0.16,-0.3
6.7561730e-01,-0.12,-0.3
6.7561740e-01,0.04,-0.5
6.7561750e-01,-0.16,-0.5
6.7561760e-01,0.08,-0.5
6.7561770e-01,-0.12,-0.6
6.7561780e-01,-0.08,-0.3
6.7561790e-01,-0.08,-0.1
6.7561800e-01,0.04,-0.4
6.7561810e-01,0,-0.8
6.7561820e-01,0.04,-0.5
6.7561830e-01,-0.08,-0.5
6.7561840e-01,-0.04,-1
6.7561850e-01,0,-0.5
6.7561860e-01,0,-0.5
6.7561870e-01,0.04,-0.6
6.7561880e-01,0,-0.7
6.7561890e-01,-0.04,-0.3
6.7561900e-01,-0.12,-0.4
6.7561910e-01,-0.08,-0.4
6.7561920e-01,-0.04,-0.6
6.7561930e-01,0,-0.3
6.7561940e-01,-0.12,-0.6
6.7561950e-01,-0.08,-0.7
6.7561960e-01,-0.16,-0.5
6.7561970e-01,-0.12,-0.5
6.7561980e-01,-0.16,-0.3
6.7561990e-01,-0.16,-0.7
6.7562000e-01,-0.04,-0.3
6.7562010e-01,0.12,-0.5
6.7562020e-01,-0.04,-0.3
6.7562030e-01,0,-0.6
6.7562040e-01,0,-0.5
6.7562050e-01,0,-0.3
6.7562060e-01,0.04,-0.6
6.7562070e-01,-0.04,-0.4
6.7562080e-01,-0.16,-0.2
6.7562090e-01,0.08,-0.1
6.7562100e-01,0.08,-0.5
6.7562110e-01,-0.12,-0.3
6.7562120e-01,-0.04,-0.2
6.7562130e-01,-0.12,-0.1
6.7562140e-01,-0.08,-0.4
6.7562150e-01,-0.16,-0.4
6.7562160e-01,0,-0.5
6.7562170e-01,-0.08,-0.3
6.7562180e-01,-0.08,-0.4
6.7562190e-01,-0.08,0
6.7562200e-01,0.04,-0.1
6.7562210e-01,-0.08,-0.2
6.7562220e-01,-0.04,-0.4
6.7562230e-01,0.04,-0.7
6.7562240e-01,-0.04,-0.5
6.7562250e-01,-0.04,0
6.7562260e-01,0.16,-0.1
6.7562270e-01,-0.04,0.2
6.7562280e-01,0.08,-0.2
6.7562290e-01,-0.08,-0.4
6.7562300e-01,0,-0.4
6.7562310e-01,-0.08,-0.5
6.7562320e-01,-0.04,0.1
6.7562330e-01,0.12,-0.3
6.7562340e-01,0.04,-0.4
6.7562350e-01,-0.08,-0.9
6.7562360e-01,0,-0.4
6.7562370e-01,-0.04,-0.2
6.7562380e-01,-0.16,-0.6
6.7562390e-01,-0.08,-0.5
6.7562400e-01,-0.08,-0.6
6.7562410e-01,-0.04,-0.6
6.7562420e-01,0,-0.5
6.7562430e-01,0.04,-0.4
6.7562440e-01,-0.08,-0.2
6.7562450e-01,-0.04,-0.3
6.7562460e-01,-0.08,-0.1
6.7562470e-01,0,-0.5
6.7562480e-01,-0.08,-0.3
6.7562490e-01,-0.04,-0.4
6.7562500e-01,0,-0.4
6.7562510e-01,0.12,-0.5
6.7562520e-01,-0.04,-0.6
6.7562530e-01,-0.12,-0.2
6.7562540e-01,0.04,-0.6
6.7562550e-01,-0.04,-0.8
6.7562560e-01,-0.12,-0.1
6.7562570e-01,-0.04,-0.4
6.7562580e-01,0,-0.2
6.7562590e-01,-0.04,-0.2
6.7562600e-01,0,-0.5
6.7562610e-01,0,-0.2
6.7562620e-01,0,-0.4
6.7562630e-01,0,-0.4
6.7562640e-01,-0.04,-0.6
6.7562650e-01,-0.16,-0.6
6.7562660e-01,0.08,-0.4
6.7562670e-01,-0.04,-0.5
6.7562680e-01,0,-0.1
6.7562690e-01,0.08,-0.6
6.7562700e-01,-0.04,-0.6
6.7562710e-01,-0.04,-0.3
6.7562720e-01,0.08,-0.5
6.7562730e-01,-0.04,-0.5
6.7562740e-01,-0.04,-0.6
6.7562750e-01,-0.12,-0.6
6.7562760e-01,-0.08,-0.4
6.7562770e-01,0.04,-0.9
6.7562780e-01,-0.04,-0.5
6.7562790e-01,-0.04,-0.6
6.7562800e-01,-0.16,-0.3
6.7562810e-01,-0.12,-0.8
6.7562820e-01,0,-0.4
6.7562830e-01,-0.08,-0.7
6.7562840e-01,-0.12,-0.4
6.7562850e-01,-0.12,-0.1
6.7562860e-01,-0.04,-0.3
6.7562870e-01,-0.08,-0.5
6.7562880e-01,0,-0.5
6.7562890e-01,0,-0.5
6.7562900e-01,-0.08,-0.4
6.7562910e-01,-0.04,-0.6
6.7562920e-01,-0.08,-0.3
6.7562930e-01,-0.12,-0.5
6.7562940e-01,-0.04,-0.6
6.7562950e-01,-0.08,-0.3
6.7562960e-01,-0.12,-0.6
6.7562970e-01,-0.12,-0.4
6.7562980e-01,-0.08,-0.2
6.7562990e-01,-0.08,-0.1
6.7563000e-01,-0.12,-0.6
6.7563010e-01,-0.2,-0.6
6.7563020e-01,-0.12,-0.3
6.7563030e-01,-0.16,-0.5
6.7563040e-01,-0.04,-0.4
6.7563050e-01,-0.16,-0.5
6.7563060e-01,-0.12,-0.6
6.7563070e-01,0.08,-0.3
6.7563080e-01,-0.12,-0.5
6.7563090e-01,0.04,-0.4
6.7563100e-01,-0.12,-0.3
6.7563110e-01,-0.12,-0.4
6.7563120e-01,-0.08,-0.3
6.7563130e-01,-0.16,-0.6
6.7563140e-01,0,-0.8
6.7563150e-01,0.04,-0.7
6.7563160e-01,0,-0.5
6.7563170e-01,-0.12,-0.3
6.7563180e-01,-0.04,-0.4
6.7563190e-01,-0.04,-0.2
6.7563200e-01,-0.16,-0.6
6.7563210e-01,-0.08,-0.5
6.7563220e-01,-0.08,-0.6
6.7563230e-01,0.04,-0.1
6.7563240e-01,-0.04,-0.4
6.7563250e-01,-0.12,-0.7
6.7563260e-01,-0.08,-0.5
6.7563270e-01,-0.08,-0.5
6.7563280e-01,-0.04,-0.3
6.7563290e-01,-0.08,-0.3
6.7563300e-01,0.08,-0.5
6.7563310e-01,0.08,-0.6
6.7563320e-01,-0.08,-0.4
6.7563330e-01,-0.04,-0.6
6.7563340e-01,0.04,-0.2
6.7563350e-01,-0.08,-0.9
6.7563360e-01,-0.2,-0.6
6.7563370e-01,-0.12,-0.4
6.7563380e-01,-0.2,-0.4
6.7563390e-01,0.04,-0.3
6.7563400e-01,-0.12,-0.5
6.7563410e-01,-0.08,-0.1
6.7563420e-01,0,-0.2
6.7563430e-01,-0.04,-0.3
6.7563440e-01,-0.04,-0.6
6.7563450e-01,-0.16,-0.4
6.7563460e-01,-0.12,-0.3
6.7563470e-01,-0.04,-0.5
6.7563480e-01,-0.08,-0.7
6.7563490e-01,-0.2,-0.5
6.7563500e-01,-0.04,-0.6
6.7563510e-01,-0.12,-0.3
6.7563520e-01,-0.08,-0.7
6.7563530e-01,-0.04,-0.3
6.7563540e-01,-0.12,-0.3
6.7563550e-01,-0.2,-0.7
6.7563560e-01,0,-0.7
6.7563570e-01,0,-0.4
6.7563580e-01,-0.04,-0.5
6.7563590e-01,-0.16,-0.2
6.7563600e-01,-0.04,-0.5
6.7563610e-01,0.08,-0.6
6.7563620e-01,-0.04,-0.6
6.7563630e-01,-0.04,-0.6
6.7563640e-01,0,-0.6
6.7563650e-01,-0.04,-0.5
6.7563660e-01,-0.16,-0.6
6.7563670e-01,0,-0.6
6.7563680e-01,-0.24,-0.5
6.7563690e-01,-0.04,-0.1
6.7563700e-01,-0.12,-0.4
6.7563710e-01,0,-0.5
6.7563720e-01,0,-0.4
6.7563730e-01,-0.12,-0.7
6.7563740e-01,0,-0.5
6.7563750e-01,0,-0.2
6.7563760e-01,-0.08,-0.5
6.7563770e-01,-0.12,-0.4
6.7563780e-01,-0.08,-0.6
6.7563790e-01,-0.04,-0.7
6.7563800e-01,-0.04,-0.3
6.7563810e-01,-0.04,-0.7
6.7563820e-01,-0.12,-0.8
6.7563830e-01,-0.04,-0.4
6.7563840e-01,-0.08,-0.4
6.7563850e-01,-0.12,-0.6
6.7563860e-01,-0.16,-0.4
6.7563870e-01,0,-0.5
6.7563880e-01,-0.16,-0.2
6.7563890e-01,-0.04,-0.4
6.7563900e-01,-0.12,-0.5
6.7563910e-01,-0.16,-0.5
6.7563920e-01,-0.12,-0.5
6.7563930e-01,0.08,-0.5
6.7563940e-01,-0.24,-0.4
6.7563950e-01,-0.12,-0.2
6.7563960e-01,-0.2,-0.5
6.7563970e-01,-0.08,-0.9
6.7563980e-01,-0.08,-0.6
6.7563990e-01,0.08,-0.3
6.7564000e-01,0,-0.4
6.7564010e-01,0,-0.7
6.7564020e-01,0,-0.5
6.7564030e-01,-0.04,-0.3
6.7564040e-01,-0.08,-0.6
6.7564050e-01,0,-0.5
6.7564060e-01,-0.12,-0.2
6.7564070e-01,0.08,-0.2
6.7564080e-01,0,-0.7
6.7564090e-01,0,-0.2
6.7564100e-01,-0.04,-1
6.7564110e-01,-0.04,-0.1
6.7564120e-01,-0.04,-0.1
6.7564130e-01,0,-0.3
6.7564140e-01,0.04,-0.6
6.7564150e-01,-0.04,-0.2
6.7564160e-01,-0.04,-0.2
6.7564170e-01,-0.04,-0.3
6.7564180e-01,0.04,-0.1
6.7564190e-01,-0.08,-0.2
6.7564200e-01,0,-0.6
6.7564210e-01,0.04,-0.7
6.7564220e-01,0,-0.4
6.7564230e-01,0,-0.2
6.7564240e-01,0.04,-0.3
6.7564250e-01,0.08,-0.4
6.7564260e-01,0.16,-0.3
6.7564270e-01,-0.12,-0.2
6.7564280e-01,-0.08,-0.5
6.7564290e-01,-0.08,-0.6
6.7564300e-01,0,-0.3
6.7564310e-01,0,-0.4
6.7564320e-01,-0.04,-0.8
6.7564330e-01,-0.12,-0.6
6.7564340e-01,-0.16,-0.6
6.7564350e-01,-0.04,-0.4
6.7564360e-01,0.04,-0.6
6.7564370e-01,-0.12,-0.3
6.7564380e-01,-0.2,-0.1
6.7564390e-01,-0.04,-0.7
6.7564400e-01,-0.12,-0.6
6.7564410e-01,0.08,-0.2
6.7564420e-01,-0.08,-0.5
6.7564430e-01,-0.04,-0.3
6.7564440e-01,0.12,-0.5
6.7564450e-01,-0.12,-0.5
6.7564460e-01,0.04,-0.6
6.7564470e-01,-0.04,-0.3
6.7564480e-01,-0.04,-0.2
6.7564490e-01,-0.08,-0.3
6.7564500e-01,0.04,-0.8
6.7564510e-01,-0.08,-0.5
6.7564520e-01,-0.04,-0.4
6.7564530e-01,0.08,-0.4
6.7564540e-01,-0.08,-0.6
6.7564550e-01,0.08,-0.3
6.7564560e-01,0,-0.3
6.7564570e-01,-0.12,-0.5
6.7564580e-01,0,-0.3
6.7564590e-01,-0.08,-0.3
6.7564600e-01,0.04,-0.4
6.7564610e-01,-0.04,-0.6
6.7564620e-01,-0.08,-0.5
6.7564630e-01,0,-0.3
6.7564640e-01,0,-0.2
6.7564650e-01,0.04,-0.6
6.7564660e-01,0.04,-0.4
6.7564670e-01,0,-0.6
6.7564680e-01,0,-0.6
6.7564690e-01,-0.2,-0.3
6.7564700e-01,-0.04,-0.4
6.7564710e-01,0.08,-0.6
6.7564720e-01,0.08,-0.4
6.7564730e-01,0,-0.3
6.7564740e-01,-0.04,-0.4
6.7564750e-01,-0.12,-0.4
6.7564760e-01,0.04,-0.6
6.7564770e-01,0.04,-0.6
6.7564780e-01,0,0
6.7564790e-01,-0.04,-0.4
6.7564800e-01,-0.04,-0.4
6.7564810e-01,0,-0.4
6.7564820e-01,-0.12,-0.2
6.7564830e-01,0.04,-0.3
6.7564840e-01,-0.12,-0.3
6.7564850e-01,-0.04,-0.5
6.7564860e-01,-0.08,-0.4
6.7564870e-01,-0.04,-0.7
6.7564880e-01,-0.08,-0.4
6.7564890e-01,-0.08,-0.2
6.7564900e-01,0.08,-0.5
6.7564910e-01,-0.16,-0.3
6.7564920e-01,0,-0.6
6.7564930e-01,0,-0.5
6.7564940e-01,-0.12,-0.8
6.7564950e-01,0.04,-0.5
6.7564960e-01,-0.08,-0.3
6.7564970e-01,-0.04,-0.6
6.7564980e-01,0,-0.5
6.7564990e-01,0,-0.5
6.7565000e-01,-0.04,-0.4
6.7565010e-01,0.12,-0.3
6.7565020e-01,-0.08,-0.6
6.7565030e-01,-0.16,-0.4
6.7565040e-01,-0.12,0
6.7565050e-01,-0.04,-0.2
6.7565060e-01,-0.16,-0.4
6.7565070e-01,-0.12,-0.5
6.7565080e-01,-0.04,-0.2
6.7565090e-01,-0.04,-0.3
6.7565100e-01,0.04,-0.4
6.7565110e-01,-0.12,-0.5
6.7565120e-01,-0.04,-0.7
6.7565130e-01,-0.04,-0.5
6.7565140e-01,-0.08,-0.6
6.7565150e-01,0,-0.1
6.7565160e-01,0,-0.3
6.7565170e-01,0,-0.4
6.7565180e-01,-0.08,-0.3
6.7565190e-01,-0.12,-0.5
6.7565200e-01,0,-0.6
6.7565210e-01,0.04,-0.4
6.7565220e-01,-0.16,-0.4
6.7565230e-01,0.04,-0.1
6.7565240e-01,-0.04,-0.6
6.7565250e-01,-0.08,-0.6
6.7565260e-01,0,-0.7
6.7565270e-01,-0.04,-0.4
6.7565280e-01,-0.2,-0.6
6.7565290e-01,-0.04,-0.6
6.7565300e-01,-0.08,-0.6
6.7565310e-01,0.04,-0.6
6.7565320e-01,-0.12,-0.6
6.7565330e-01,0,-0.4
6.7565340e-01,-0.12,-0.6
6.7565350e-01,-0.04,-0.5
6.7565360e-01,-0.16,-0.4
6.7565370e-01,0.04,-0.1
6.7565380e-01,-0.04,-0.3
6.7565390e-01,-0.12,-0.4
6.7565400e-01,-0.12,-0.5
6.7565410e-01,0.12,-0.5
6.7565420e-01,-0.04,-0.6
6.7565430e-01,-0.12,-0.6
6.7565440e-01,0.04,-0.4
6.7565450e-01,-0.2,-0.8
6.7565460e-01,0,-0.7
6.7565470e-01,0.04,-0.1
6.7565480e-01,-0.08,-0.6
6.7565490e-01,-0.12,-0.7
6.7565500e-01,0,-0.6
6.7565510e-01,-0.08,-0.4
6.7565520e-01,-0.16,-0.5
6.7565530e-01,-0.12,-0.6
6.7565540e-01,-0.04,-0.5
6.7565550e-01,0.04,-0.4
6.7565560e-01,-0.16,-0.3
6.7565570e-01,-0.08,-0.6
6.7565580e-01,-0.08,-0.5
6.7565590e-01,-0.04,-0.2
6.7565600e-01,0.04,-0.5
6.7565610e-01,-0.04,-0.2
6.7565620e-01,-0.16,-0.4
6.7565630e-01,0,-0.7
6.7565640e-01,-0.04,-0.5
6.7565650e-01,-0.16,-0.5
6.7565660e-01,-0.08,-0.4
6.7565670e-01,-0.2,-0.3
6.7565680e-01,-0.12,-0.4
6.7565690e-01,-0.12,-0.5
6.7565700e-01,-0.04,-0.2
6.7565710e-01,-0.16,-0.7
6.7565720e-01,-0.04,-0.7
6.7565730e-01,-0.2,-0.4
6.7565740e-01,-0.08,-0.4
6.7565750e-01,-0.16,-0.5
6.7565760e-01,-0.16,-0.6
6.7565770e-01,0,-0.4
6.7565780e-01,-0.04,-0.6
6.7565790e-01,-0.16,-0.4
6.7565800e-01,-0.04,-1
6.7565810e-01,-0.04,-0.3
6.7565820e-01,-0.04,-0.5
6.7565830e-01,-0.16,-0.5
6.7565840e-01,-0.08,-0.6
6.7565850e-01,-0.08,-0.4
6.7565860e-01,0.04,-0.6
6.7565870e-01,-0.08,-0.6
6.7565880e-01,-0.08,-0.5
6.7565890e-01,-0.04,-0.3
6.7565900e-01,-0.2,-0.4
6.7565910e-01,0.04,-0.5
6.7565920e-01,-0.08,-0.2
6.7565930e-01,0,-0.4
6.7565940e-01,-0.16,-0.3
6.7565950e-01,-0.16,-0.6
6.7565960e-01,-0.12,-0.3
6.7565970e-01,0.04,-0.5
6.7565980e-01,0,-0.3
6.7565990e-01,0,-0.5
6.7566000e-01,-0.08,-0.6
6.7566010e-01,0,-0.2
6.7566020e-01,0,-0.5
6.7566030e-01,-0.04,-0.3
6.7566040e-01,-0.12,-0.4
6.7566050e-01,-0.16,-0.5
6.7566060e-01,0,-0.6
6.7566070e-01,-0.04,-0.4
6.7566080e-01,-0.04,-0.6
6.7566090e-01,-0.12,-0.5
6.7566100e-01,-0.08,-0.2
6.7566110e-01,-0.16,-0.4
6.7566120e-01,0.04,-0.3
6.7566130e-01,0.04,-0.5
6.7566140e-01,-0.04,-0.3
6.7566150e-01,-0.16,-0.1
6.7566160e-01,-0.04,-0.4
6.7566170e-01,0,-0.8
6.7566180e-01,-0.08,-0.6
6.7566190e-01,0,-0.3
6.7566200e-01,-0.24,-0.3
6.7566210e-01,-0.08,-0.1
6.7566220e-01,-0.04,-0.3
6.7566230e-01,0,-0.2
6.7566240e-01,0.12,-0.1
6.7566250e-01,0.04,-0.4
6.7566260e-01,-0.04,-0.4
6.7566270e-01,-0.08,-0.7
6.7566280e-01,-0.08,-0.4
6.7566290e-01,0.08,-0.4
6.7566300e-01,0.08,-0.2
6.7566310e-01,-0.04,-0.6
6.7566320e-01,-0.08,-0.3
6.7566330e-01,-0.16,-0.4
6.7566340e-01,-0.08,-0.4
6.7566350e-01,-0.04,-0.3
6.7566360e-01,0.2,-0.5
6.7566370e-01,-0.08,-0.5
6.7566380e-01,0,-0.8
6.7566390e-01,-0.04,-0.6
6.7566400e-01,-0.04,-0.4
6.7566410e-01,-0.08,-0.2
6.7566420e-01,0.04,-0.3
6.7566430e-01,-0.04,-0.5
6.7566440e-01,0.04,-0.6
6.7566450e-01,0.08,-0.3
6.7566460e-01,0.12,-0.3
6.7566470e-01,0.08,-0.3
6.7566480e-01,-0.04,-0.6
6.7566490e-01,0.04,-0.3
6.7566500e-01,-0.08,-0.2
6.7566510e-01,0,-0.2
6.7566520e-01,-0.04,-0.8
6.7566530e-01,0,-0.5
6.7566540e-01,-0.08,-0.2
6.7566550e-01,0.08,-0.4
6.7566560e-01,-0.04,-0.3
6.7566570e-01,-0.04,-0.2
6.7566580e-01,0,-0.3
6.7566590e-01,0,-0.2
6.7566600e-01,0,-0.5
6.7566610e-01,-0.08,-0.4
6.7566620e-01,-0.08,-0.6
6.7566630e-01,-0.04,-0.6
6.7566640e-01,-0.04,-0.4
6.7566650e-01,0.08,-0.5
6.7566660e-01,-0.04,-0.4
6.7566670e-01,-0.04,-0.1
6.7566680e-01,-0.12,-0.5
6.7566690e-01,0.08,-0.5
6.7566700e-01,0,-0.4
6.7566710e-01,-0.12,-0.3
6.7566720e-01,-0.04,-0.2
6.7566730e-01,-0.08,-0.9
6.7566740e-01,0.08,-0.4
6.7566750e-01,-0.04,-0.3
6.7566760e-01,-0.08,0.2
6.7566770e-01,0,-0.4
6.7566780e-01,-0.04,-0.3
6.7566790e-01,-0.04,-0.6
6.7566800e-01,-0.16,-0.5
6.7566810e-01,-0.04,-0.1
6.7566820e-01,-0.04,-0.2
6.7566830e-01,0.08,-0.6
6.7566840e-01,-0.04,-0.7
6.7566850e-01,0.04,-0.3
6.7566860e-01,0,-0.2
6.7566870e-01,-0.12,-0.4
6.7566880e-01,0.12,-0.2
6.7566890e-01,-0.04,-0.5
6.7566900e-01,0,-0.4
6.7566910e-01,-0.04,-0.3
6.7566920e-01,-0.08,-0.7
6.7566930e-01,-0.12,-0.5
6.7566940e-01,-0.08,-0.2
6.7566950e-01,-0.04,-0.1
6.7566960e-01,-0.12,-0.3
6.7566970e-01,-0.16,-0.5
6.7566980e-01,-0.16,-0.6
6.7566990e-01,-0.12,-0.5
6.7567000e-01,-0.2,-0.5
6.7567010e-01,-0.2,-0.2
6.7567020e-01,-0.12,-0.3
6.7567030e-01,-0.16,-0.4
6.7567040e-01,-0.04,-0.7
6.7567050e-01,-0.2,-0.4
6.7567060e-01,0,-0.2
6.7567070e-01,-0.12,-0.3
6.7567080e-01,-0.08,-0.6
6.7567090e-01,-0.04,-0.4
6.7567100e-01,-0.12,-0.7
6.7567110e-01,-0.16,-0.5
6.7567120e-01,-0.16,-0.4
6.7567130e-01,-0.04,-0.4
6.7567140e-01,-0.08,-0.6
6.7567150e-01,0.08,-0.7
6.7567160e-01,-0.16,-0.5
6.7567170e-01,-0.04,-0.7
6.7567180e-01,-0.08,-0.7
6.7567190e-01,0.28,-0.7
6.7567200e-01,-0.12,-0.3
6.7567210e-01,-0.04,-0.5
6.7567220e-01,-0.08,-0.6
6.7567230e-01,-0.04,-0.7
6.7567240e-01,-0.04,-0.5
6.7567250e-01,-0.04,-0.6
6.7567260e-01,0,-0.9
6.7567270e-01,0,-0.5
6.7567280e-01,-0.08,-0.5
6.7567290e-01,0.04,-0.1
6.7567300e-01,-0.04,-0.4
6.7567310e-01,-0.08,-0.6
6.7567320e-01,0,-0.6
6.7567330e-01,-0.08,-0.2
6.7567340e-01,0,-0.6
6.7567350e-01,-0.16,-0.4
6.7567360e-01,-0.04,-0.5
6.7567370e-01,0,-0.4
6.7567380e-01,-0.12,-0.3
6.7567390e-01,0.04,-0.5
6.7567400e-01,-0.08,-0.6
6.7567410e-01,-0.08,-0.6
6.7567420e-01,-0.04,-0.4
6.7567430e-01,-0.12,-0.6
6.7567440e-01,0.04,-0.5
6.7567450e-01,-0.12,-0.5
6.7567460e-01,0.04,-0.5
6.7567470e-01,-0.24,-0.4
6.7567480e-01,-0.04,-0.4
6.7567490e-01,0.08,-0.4
6.7567500e-01,-0.08,-0.4
6.7567510e-01,-0.16,-0.4
6.7567520e-01,-0.08,-0.2
6.7567530e-01,0.04,-0.4
6.7567540e-01,-0.12,-0.4
6.7567550e-01,-0.12,-0.5
6.7567560e-01,-0.04,-0.5
6.7567570e-01,-0.2,-0.2
6.7567580e-01,-0.12,-0.2
6.7567590e-01,-0.04,-0.4
6.7567600e-01,-0.16,-0.5
6.7567610e-01,-0.12,-0.6
6.7567620e-01,-0.16,-0.4
6.7567630e-01,-0.08,-0.5
6.7567640e-01,-0.24,-0.5
6.7567650e-01,0,-0.3
6.7567660e-01,-0.08,-0.5
6.7567670e-01,-0.08,-0.8
6.7567680e-01,-0.04,-0.5
6.7567690e-01,-0.16,-0.4
6.7567700e-01,-0.08,0
6.7567710e-01,-0.12,-0.5
6.7567720e-01,0,-0.4
6.7567730e-01,-0.08,-0.2
6.7567740e-01,-0.12,-0.6
6.7567750e-01,0.12,-0.6
6.7567760e-01,-0.08,-0.4
6.7567770e-01,-0.08,-0.5
6.7567780e-01,-0.12,-0.8
6.7567790e-01,-0.04,0
6.7567800e-01,0,-0.4
6.7567810e-01,-0.16,-0.5
6.7567820e-01,-0.04,-0.7
6.7567830e-01,-0.12,-0.3
6.7567840e-01,0,-0.5
6.7567850e-01,-0.16,-0.3
6.7567860e-01,-0.16,-0.3
6.7567870e-01,-0.12,-0.2
6.7567880e-01,-0.08,-0.4
6.7567890e-01,0,-0.5
6.7567900e-01,-0.12,-0.4
6.7567910e-01,-0.16,-0.6
6.7567920e-01,-0.08,-0.1
6.7567930e-01,-0.12,-0.6
6.7567940e-01,-0.12,-0.2
6.7567950e-01,-0.04,-0.6
6.7567960e-01,-0.08,-0.3
6.7567970e-01,-0.12,-0.3
6.7567980e-01,0.16,-0.5
6.7567990e-01,-0.08,-0.2
6.7568000e-01,-0.04,-0.3
6.7568010e-01,0.16,-0.5
6.7568020e-01,-0.16,-0.4
6.7568030e-01,-0.08,-0.3
6.7568040e-01,0.08,-0.5
6.7568050e-01,-0.08,-0.3
6.7568060e-01,0.04,-0.8
6.7568070e-01,-0.12,-0.4
6.7568080e-01,-0.12,-0.2
6.7568090e-01,0.04,-0.5
6.7568100e-01,0,-0.6
6.7568110e-01,0,-0.5
6.7568120e-01,-0.12,-0.2
6.7568130e-01,-0.08,-0.1
6.7568140e-01,0,-0.3
6.7568150e-01,-0.2,-0.5
6.7568160e-01,-0.12,-0.2
6.7568170e-01,-0.04,-0.2
6.7568180e-01,-0.08,-0.3
6.7568190e-01,-0.04,-0.3
6.7568200e-01,0,-0.2
6.7568210e-01,0,-0.5
6.7568220e-01,-0.08,-0.1
6.7568230e-01,-0.2,-0.2
6.7568240e-01,0,-0.7
6.7568250e-01,0,-0.6
6.7568260e-01,-0.12,-0.3
6.7568270e-01,0,-0.5
6.7568280e-01,-0.04,-0.4
6.7568290e-01,-0.12,-0.6
6.7568300e-01,-0.08,-0.6
6.7568310e-01,-0.04,-0.3
6.7568320e-01,0.04,-0.7
6.7568330e-01,-0.08,-0.6
6.7568340e-01,-0.12,-0.3
6.7568350e-01,-0.12,-0.5
6.7568360e-01,-0.08,-0.5
6.7568370e-01,0.04,-0.4
6.7568380e-01,-0.12,-0.6
6.7568390e-01,0.08,-0.2
6.7568400e-01,0.16,-0.3
6.7568410e-01,-0.16,-0.7
6.7568420e-01,-0.08,-0.4
6.7568430e-01,0,-0.5
6.7568440e-01,0,-0.3
6.7568450e-01,-0.04,-0.4
6.7568460e-01,0.04,-0.8
6.7568470e-01,-0.04,-0.4
6.7568480e-01,-0.12,-0.6
6.7568490e-01,0,-0.4
6.7568500e-01,0.08,-0.5
6.7568510e-01,-0.04,-0.4
6.7568520e-01,-0.08,-0.5
6.7568530e-01,0,-0.3
6.7568540e-01,-0.04,-0.4
6.7568550e-01,-0.08,-0.2
6.7568560e-01,0.04,-0.4
6.7568570e-01,-0.12,-0.3
6.7568580e-01,0.04,-0.4
6.7568590e-01,-0.12,-0.4
6.7568600e-01,-0.2,-0.5
6.7568610e-01,-0.04,-0.5
6.7568620e-01,-0.12,-0.2
6.7568630e-01,0,-0.4
6.7568640e-01,0,-0.4
6.7568650e-01,0.04,-0.1
6.7568660e-01,-0.04,-0.4
6.7568670e-01,0.04,-0.4
6.7568680e-01,-0.04,-0.5
6.7568690e-01,0,-0.3
6.7568700e-01,0,-0.2
6.7568710e-01,-0.12,-0.5
6.7568720e-01,0.08,-0.5
6.7568730e-01,-0.16,-0.5
6.7568740e-01,-0.12,-0.4
6.7568750e-01,0,-0.5
6.7568760e-01,-0.04,-0.3
6.7568770e-01,-0.04,-0.6
6.7568780e-01,-0.12,-0.4
6.7568790e-01,-0.04,-0.3
6.7568800e-01,-0.2,-0.3
6.7568810e-01,-0.08,-0.6
6.7568820e-01,-0.04,-0.6
6.7568830e-01,-0.12,-0.2
6.7568840e-01,0.04,-0.3
6.7568850e-01,0,-0.8
6.7568860e-01,-0.04,-0.4
6.7568870e-01,-0.04,-0.3
6.7568880e-01,0.04,-0.9
6.7568890e-01,-0.08,-0.5
6.7568900e-01,-0.12,-0.4
6.7568910e-01,0,-0.3
6.7568920e-01,0.12,-0.3
6.7568930e-01,-0.04,-0.4
6.7568940e-01,0.08,-0.3
6.7568950e-01,0,-0.4
6.7568960e-01,-0.12,-0.5
6.7568970e-01,-0.12,-0.4
6.7568980e-01,-0.16,-0.7
6.7568990e-01,0,-0.2
6.7569000e-01,-0.16,-0.4
6.7569010e-01,0.04,-0.5
6.7569020e-01,-0.08,-0.5
6.7569030e-01,-0.12,-0.7
6.7569040e-01,-0.04,-0.2
6.7569050e-01,-0.04,-0.3
6.7569060e-01,-0.08,-0.3
6.7569070e-01,0,-0.2
6.7569080e-01,-0.12,-0.5
6.7569090e-01,-0.08,-0.7
6.7569100e-01,-0.04,-0.6
6.7569110e-01,-0.04,-0.2
6.7569120e-01,-0.04,-0.5
6.7569130e-01,0.04,-0.6
6.7569140e-01,-0.08,-0.8
6.7569150e-01,-0.16,-0.3
6.7569160e-01,-0.12,-0.3
6.7569170e-01,0,-0.6
6.7569180e-01,-0.16,-0.5
6.7569190e-01,-0.08,-0.3
6.7569200e-01,-0.08,-0.5
6.7569210e-01,-0.04,-0.6
6.7569220e-01,-0.12,-0.5
6.7569230e-01,-0.16,-0.7
6.7569240e-01,0,-0.9
6.7569250e-01,-0.04,-0.5
6.7569260e-01,-0.04,-0.7
